"section_id","schedule"
30275,"FR2023-05-05 00:00:0011:59Hearst Gym 2422023-01-17 00:00:0010:00"
24478,"FR2023-05-05 00:00:0011:59Hearst Gym 2512023-01-17 00:00:0010:00"
28555,"FR2023-05-05 00:00:0011:59Hearst Mining 1882023-01-17 00:00:0008:00"
33361,"FR2023-05-05 00:00:0011:59Hesse 452023-01-17 00:00:0011:00"
33651,"FR2023-05-05 00:00:0011:59Hesse 452023-01-17 00:00:0011:00"
22288,"FR2023-05-05 00:00:0011:59Hildebrand B562023-01-17 00:00:0011:00"
23718,"FR2023-05-05 00:00:0011:59Jacobs Hall 102023-01-17 00:00:0011:00"
23725,"FR2023-05-05 00:00:0011:59Jacobs Hall 102023-01-17 00:00:0011:00"
29104,"FR2023-05-05 00:00:0011:59Jacobs Hall 3102023-01-17 00:00:0011:00"
17485,"FR2023-05-05 00:00:0011:59Joan and Sanford I. Weill  5472023-01-17 00:00:0011:00"
25543,"FR2023-05-05 00:00:0011:59Latimer 1022023-01-17 00:00:0011:00"
23042,"FR2023-05-05 00:00:0011:59Latimer 1052023-01-17 00:00:0011:00"
30224,"FR2023-05-05 00:00:0011:59Latimer 1212023-01-17 00:00:0011:00"
20639,"FR2023-05-05 00:00:0011:59Latimer 2242023-01-17 00:00:0008:00"
33166,"FR2023-05-05 00:00:0011:59Latimer 2252023-01-17 00:00:0008:00"
33844,"FR2023-05-05 00:00:0011:59Latimer 3102023-01-17 00:00:0008:00"
20856,"FR2023-05-05 00:00:0011:59Latimer 3212023-01-17 00:00:0008:00"
20873,"FR2023-05-05 00:00:0011:59McCone 5352023-01-17 00:00:0010:00"
22465,"FR2023-05-05 00:00:0011:59McEnerney 132023-01-17 00:00:0010:00"
22465,"FR2023-05-05 00:00:0011:59McEnerney 132023-01-17 00:00:0010:00"
31158,"FR2023-05-05 00:00:0011:59Moffitt Library 1012023-01-17 00:00:0010:00"
22950,"FR2023-05-05 00:00:0011:59Moffitt Library 1032023-01-17 00:00:0010:00"
25748,"FR2023-05-05 00:00:0011:59Moffitt Library 1042023-01-17 00:00:0011:00"
30974,"FR2023-05-05 00:00:0011:59Moffitt Library 1042023-01-17 00:00:0011:00"
26716,"FR2023-05-05 00:00:0011:59Moffitt Library 1062023-01-17 00:00:0010:00"
23882,"FR2023-05-05 00:00:0011:59Morgan 1092023-01-17 00:00:0011:00"
27922,"FR2023-05-05 00:00:0011:59Mulford 1032023-01-17 00:00:0010:00"
27910,"FR2023-05-05 00:00:0011:59Mulford 1242023-01-17 00:00:0009:00"
16701,"FR2023-05-05 00:00:0011:59North Gate 1062023-01-17 00:00:0009:00"
21454,"FR2023-05-05 00:00:0011:59Physics Building 3852023-01-17 00:00:0010:00"
28076,"FR2023-05-05 00:00:0011:59Social Sciences Building 1042023-01-17 00:00:0011:00"
25545,"FR2023-05-05 00:00:0011:59Social Sciences Building 1362023-01-17 00:00:0011:00"
25308,"FR2023-05-05 00:00:0011:59Social Sciences Building 1512023-01-17 00:00:0011:00"
30203,"FR2023-05-05 00:00:0011:59Social Sciences Building 1552023-01-17 00:00:0011:00"
26302,"FR2023-05-05 00:00:0011:59Social Sciences Building 1662023-01-17 00:00:0010:00"
30248,"FR2023-05-05 00:00:0011:59Social Sciences Building 1852023-01-17 00:00:0011:00"
28732,"FR2023-05-05 00:00:0011:59Social Sciences Building 202023-01-17 00:00:0010:00"
33412,"FR2023-05-05 00:00:0011:59Social Sciences Building 3102023-01-17 00:00:0009:00"
33412,"FR2023-05-05 00:00:0011:59Social Sciences Building 3102023-01-17 00:00:0009:00"
26094,"FR2023-05-05 00:00:0011:59Social Sciences Building 502023-01-17 00:00:0011:00"
24307,"FR2023-05-05 00:00:0011:59Social Sciences Building 742023-01-17 00:00:0011:00"
32977,"FR2023-05-05 00:00:0011:59Social Sciences Building 762023-01-17 00:00:0011:00"
28386,"FR2023-05-05 00:00:0011:59Soda 4052023-01-17 00:00:0011:00"
20697,"FR2023-05-05 00:00:0011:59Stanley 1792023-01-17 00:00:0011:00"
28849,"FR2023-05-05 00:00:0011:59Stanley B1442023-01-17 00:00:0008:00"
21814,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20302023-01-17 00:00:0011:00"
23887,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20322023-01-17 00:00:0011:00"
23432,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20382023-01-17 00:00:0010:00"
24750,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20622023-01-17 00:00:0011:00"
31328,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20702023-01-17 00:00:0011:00"
21153,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20952023-01-17 00:00:0009:00"
21154,"FR2023-05-05 00:00:0011:59Valley Life Sciences 20972023-01-17 00:00:0009:00"
21152,"FR2023-05-05 00:00:0011:59Valley Life Sciences 21132023-01-17 00:00:0009:00"
19702,"FR2023-05-05 00:00:0011:59Wheeler 1022023-01-17 00:00:0011:00"
31310,"FR2023-05-05 00:00:0011:59Wheeler 1062023-01-17 00:00:0011:00"
29328,"FR2023-05-05 00:00:0011:59Wheeler 1082023-01-17 00:00:0011:00"
32665,"FR2023-05-05 00:00:0011:59Wheeler 1202023-01-17 00:00:0011:00"
21676,"FR2023-05-05 00:00:0011:59Wheeler 1262023-01-17 00:00:0011:00"
27408,"FR2023-05-05 00:00:0011:59Wheeler 2002023-01-17 00:00:0010:00"
25733,"FR2023-05-05 00:00:0011:59Wheeler 2022023-01-17 00:00:0011:00"
27039,"FR2023-05-05 00:00:0011:59Wheeler 2022023-01-17 00:00:0011:00"
27085,"FR2023-05-05 00:00:0011:59Wheeler 2102023-01-17 00:00:0011:00"
29546,"FR2023-05-05 00:00:0011:59Wheeler 2202023-01-17 00:00:0011:00"
20673,"FR2023-05-05 00:00:0011:59Wheeler 2242023-01-17 00:00:0011:00"
22224,"FR2023-05-05 00:00:0011:59Wheeler 2242023-01-17 00:00:0011:00"
30947,"FR2023-05-05 00:00:0011:59Wheeler 302023-01-17 00:00:0011:00"
30272,"FR2023-05-05 00:00:0011:59Wurster 1012023-01-17 00:00:0010:00"
29855,"FR2023-05-05 00:00:0011:59Wurster 1042023-01-17 00:00:0009:00"
29894,"FR2023-05-05 00:00:0011:59Wurster 214B2023-01-17 00:00:0011:00"
33669,"FR2023-05-05 00:00:0011:59Wurster 2702023-01-17 00:00:0009:00"
33699,"FR2023-05-05 00:00:0011:59Wurster 2702023-01-17 00:00:0009:00"
30053,"FR2023-05-05 00:00:0011:59Wurster 3702023-01-17 00:00:0011:00"
29857,"FR2023-05-05 00:00:0011:59Wurster 601A2023-01-17 00:00:0009:00"
29858,"FR2023-05-05 00:00:0011:59Wurster 701A2023-01-17 00:00:0009:00"
28259,"FR2023-05-05 00:00:0012:29Soda 3102023-01-17 00:00:0011:00"
28258,"FR2023-05-05 00:00:0012:29Soda 3202023-01-17 00:00:0011:00"
19939,"FR2023-05-05 00:00:0012:29South Hall 2102023-01-17 00:00:0009:30"
28612,"FR2023-05-05 00:00:0012:29South Hall 2102023-01-17 00:00:0009:30"
29849,"FR2023-05-05 00:00:0012:29Wurster 1702023-01-17 00:00:0009:30"
29875,"FR2023-05-05 00:00:0012:29Wurster 1702023-01-17 00:00:0009:30"
33091,"FR2023-05-05 00:00:0012:29Wurster 1722023-01-17 00:00:0009:30"
31225,"FR2023-05-05 00:00:0012:592251 College 1012023-01-17 00:00:0011:00"
24077,"FR2023-05-05 00:00:0012:59Anthro/Art Practice Bldg 1152023-01-17 00:00:0012:00"
31565,"FR2023-05-05 00:00:0012:59Anthro/Art Practice Bldg 2952023-01-17 00:00:0012:00"
30282,"FR2023-05-05 00:00:0012:59Barker 1102023-01-17 00:00:0012:00"
23839,"FR2023-05-05 00:00:0012:59Campbell Hall 1212023-01-17 00:00:0012:00"
23843,"FR2023-05-05 00:00:0012:59Campbell Hall 1212023-01-17 00:00:0012:00"
24931,"FR2023-05-05 00:00:0012:59Campbell Hall 1212023-01-17 00:00:0012:00"
29155,"FR2023-05-05 00:00:0012:59Cory 5212023-01-17 00:00:0012:00"
28959,"FR2023-05-05 00:00:0012:59Davis 5022023-01-17 00:00:0012:00"
17391,"FR2023-05-05 00:00:0012:59Davis 5342023-01-17 00:00:0012:00"
25549,"FR2023-05-05 00:00:0012:59Dwinelle 1052023-01-17 00:00:0012:00"
30385,"FR2023-05-05 00:00:0012:59Dwinelle 1342023-01-17 00:00:0012:00"
31173,"FR2023-05-05 00:00:0012:59Dwinelle 2052023-01-17 00:00:0012:00"
23977,"FR2023-05-05 00:00:0012:59Dwinelle 2112023-01-17 00:00:0012:00"
25304,"FR2023-05-05 00:00:0012:59Dwinelle 2252023-01-17 00:00:0012:00"
32916,"FR2023-05-05 00:00:0012:59Dwinelle 2292023-01-17 00:00:0012:00"
28015,"FR2023-05-05 00:00:0012:59Dwinelle 2422023-01-17 00:00:0012:00"
31014,"FR2023-05-05 00:00:0012:59Dwinelle 2432023-01-17 00:00:0012:00"
24323,"FR2023-05-05 00:00:0012:59Dwinelle 872023-01-17 00:00:0012:00"
33322,"FR2023-05-05 00:00:0012:59Etcheverry 11092023-01-17 00:00:0012:00"
33397,"FR2023-05-05 00:00:0012:59Etcheverry 11092023-01-17 00:00:0012:00"
29168,"FR2023-05-05 00:00:0012:59Etcheverry 31082023-01-17 00:00:0012:00"
25551,"FR2023-05-05 00:00:0012:59Etcheverry 31092023-01-17 00:00:0012:00"
29511,"FR2023-05-05 00:00:0012:59Evans 602023-01-17 00:00:0012:00"
28603,"FR2023-05-05 00:00:0012:59Evans 72023-01-17 00:00:0012:00"
21284,"FR2023-05-05 00:00:0012:59Evans 752023-01-17 00:00:0012:00"
23449,"FR2023-05-05 00:00:0012:59Evans 752023-01-17 00:00:0012:00"
27766,"FR2023-05-05 00:00:0012:59Genetics & Plant Bio 1032023-01-17 00:00:0012:00"
30249,"FR2023-05-05 00:00:0012:59Genetics & Plant Bio 1072023-01-17 00:00:0012:00"
32666,"FR2023-05-05 00:00:0012:59Giannini 1412023-01-17 00:00:0012:00"
26522,"FR2023-05-05 00:00:0012:59Giannini 2012023-01-17 00:00:0012:00"
25555,"FR2023-05-05 00:00:0012:59Hearst Field Annex B12023-01-17 00:00:0012:00"
30240,"FR2023-05-05 00:00:0012:59Hearst Gym 2422023-01-17 00:00:0012:00"
32709,"FR2023-05-05 00:00:0012:59Hearst Gym North Field2023-01-17 00:00:0011:00"
23874,"FR2023-05-05 00:00:0012:59Hildebrand B512023-01-17 00:00:0012:00"
20703,"FR2023-05-05 00:00:0012:59Hildebrand B562023-01-17 00:00:0012:00"
23719,"FR2023-05-05 00:00:0012:59Jacobs Hall 102023-01-17 00:00:0012:00"
23726,"FR2023-05-05 00:00:0012:59Jacobs Hall 102023-01-17 00:00:0012:00"
23043,"FR2023-05-05 00:00:0012:59Latimer 1052023-01-17 00:00:0012:00"
30344,"FR2023-05-05 00:00:0012:59Latimer 1212023-01-17 00:00:0012:00"
30311,"FR2023-05-05 00:00:0012:59Latimer 1222023-01-17 00:00:0012:00"
24701,"FR2023-05-05 00:00:0012:59Li Ka Shing 2452023-01-17 00:00:0011:00"
24701,"FR2023-05-05 00:00:0012:59Li Ka Shing 2452023-01-17 00:00:0011:00"
24701,"FR2023-05-05 00:00:0012:59Li Ka Shing 2452023-01-17 00:00:0011:00"
24701,"FR2023-05-05 00:00:0012:59Li Ka Shing 2452023-01-17 00:00:0011:00"
24935,"FR2023-05-05 00:00:0012:59McCone 3652023-01-17 00:00:0012:00"
24577,"FR2023-05-05 00:00:0012:59McEnerney 132023-01-17 00:00:0012:00"
24577,"FR2023-05-05 00:00:0012:59McEnerney 132023-01-17 00:00:0012:00"
25749,"FR2023-05-05 00:00:0012:59Moffitt Library 1042023-01-17 00:00:0012:00"
30975,"FR2023-05-05 00:00:0012:59Moffitt Library 1042023-01-17 00:00:0012:00"
22314,"FR2023-05-05 00:00:0012:59Moffitt Library 1062023-01-17 00:00:0012:00"
22314,"FR2023-05-05 00:00:0012:59Moffitt Library 1062023-01-17 00:00:0012:00"
23881,"FR2023-05-05 00:00:0012:59Morgan 1092023-01-17 00:00:0012:00"
31861,"FR2023-05-05 00:00:0012:59Morrison 1242023-01-17 00:00:0012:00"
31862,"FR2023-05-05 00:00:0012:59Morrison 1252023-01-17 00:00:0012:00"
30406,"FR2023-05-05 00:00:0012:59Physics Building 22023-01-17 00:00:0012:00"
30406,"FR2023-05-05 00:00:0012:59Physics Building 22023-01-17 00:00:0012:00"
20615,"FR2023-05-05 00:00:0012:59Pimentel 12023-01-17 00:00:0012:00"
22212,"FR2023-05-05 00:00:0012:59Social Sciences Building 1362023-01-17 00:00:0012:00"
23083,"FR2023-05-05 00:00:0012:59Social Sciences Building 1362023-01-17 00:00:0012:00"
28077,"FR2023-05-05 00:00:0012:59Social Sciences Building 1512023-01-17 00:00:0012:00"
30952,"FR2023-05-05 00:00:0012:59Social Sciences Building 1552023-01-17 00:00:0012:00"
30223,"FR2023-05-05 00:00:0012:59Social Sciences Building 1742023-01-17 00:00:0012:00"
21050,"FR2023-05-05 00:00:0012:59Social Sciences Building 1752023-01-17 00:00:0012:00"
25553,"FR2023-05-05 00:00:0012:59Social Sciences Building 1852023-01-17 00:00:0012:00"
30258,"FR2023-05-05 00:00:0012:59Social Sciences Building 502023-01-17 00:00:0012:00"
33085,"FR2023-05-05 00:00:0012:59Social Sciences Building 742023-01-17 00:00:0012:00"
32978,"FR2023-05-05 00:00:0012:59Social Sciences Building 762023-01-17 00:00:0012:00"
28297,"FR2023-05-05 00:00:0012:59Soda 2712023-01-17 00:00:0011:00"
28298,"FR2023-05-05 00:00:0012:59Soda 2732023-01-17 00:00:0011:00"
28299,"FR2023-05-05 00:00:0012:59Soda 2752023-01-17 00:00:0011:00"
28300,"FR2023-05-05 00:00:0012:59Soda 2772023-01-17 00:00:0011:00"
28301,"FR2023-05-05 00:00:0012:59Soda 3302023-01-17 00:00:0011:00"
31674,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20302023-01-17 00:00:0012:00"
31683,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20302023-01-17 00:00:0012:00"
31287,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20322023-01-17 00:00:0012:00"
31311,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20382023-01-17 00:00:0012:00"
31329,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20622023-01-17 00:00:0012:00"
23523,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20662023-01-17 00:00:0012:00"
22242,"FR2023-05-05 00:00:0012:59Valley Life Sciences 20702023-01-17 00:00:0012:00"
31671,"FR2023-05-05 00:00:0012:59Wheeler 1062023-01-17 00:00:0012:00"
31680,"FR2023-05-05 00:00:0012:59Wheeler 1062023-01-17 00:00:0012:00"
29039,"FR2023-05-05 00:00:0012:59Wheeler 1082023-01-17 00:00:0012:00"
32997,"FR2023-05-05 00:00:0012:59Wheeler 1082023-01-17 00:00:0012:00"
20674,"FR2023-05-05 00:00:0012:59Wheeler 1202023-01-17 00:00:0012:00"
22225,"FR2023-05-05 00:00:0012:59Wheeler 1202023-01-17 00:00:0012:00"
23478,"FR2023-05-05 00:00:0012:59Wheeler 1222023-01-17 00:00:0012:00"
22132,"FR2023-05-05 00:00:0012:59Wheeler 1262023-01-17 00:00:0012:00"
29307,"FR2023-05-05 00:00:0012:59Wheeler 2002023-01-17 00:00:0012:00"
27086,"FR2023-05-05 00:00:0012:59Wheeler 2102023-01-17 00:00:0012:00"
24251,"FR2023-05-05 00:00:0012:59Wheeler 2202023-01-17 00:00:0012:00"
30948,"FR2023-05-05 00:00:0012:59Wheeler 2242023-01-17 00:00:0012:00"
23564,"FR2023-05-05 00:00:0012:59Wheeler 242023-01-17 00:00:0012:00"
28470,"FR2023-05-05 00:00:0012:59Wheeler 302023-01-17 00:00:0012:00"
32661,"FR2023-05-05 00:00:0012:59Wurster 1012023-01-17 00:00:0012:00"
29895,"FR2023-05-05 00:00:0012:59Wurster 214B2023-01-17 00:00:0012:00"
30067,"FR2023-05-05 00:00:0012:59Wurster 315A2023-01-17 00:00:0011:00"
30054,"FR2023-05-05 00:00:0012:59Wurster 3702023-01-17 00:00:0012:00"
27842,"FR2023-05-05 00:00:0013:59Anthro/Art Practice Bldg 1552023-01-17 00:00:0012:00"
24089,"FR2023-05-05 00:00:0013:59Anthro/Art Practice Bldg 2212023-01-17 00:00:0013:00"
19335,"FR2023-05-05 00:00:0013:59Anthro/Art Practice Bldg 3462023-01-17 00:00:0013:00"
30236,"FR2023-05-05 00:00:0013:59Berkeley Way West 12032023-01-17 00:00:0012:00"
25378,"FR2023-05-05 00:00:0013:59Berkeley Way West 12052023-01-17 00:00:0012:00"
30376,"FR2023-05-05 00:00:0013:59Berkeley Way West 12052023-01-17 00:00:0012:00"
29623,"FR2023-05-05 00:00:0013:59Berkeley Way West 41012023-01-17 00:00:0011:00"
15293,"FR2023-05-05 00:00:0013:59Campbell Hall 1312023-01-17 00:00:0013:00"
28724,"FR2023-05-05 00:00:0013:59Cory 1052023-01-17 00:00:0011:00"
29026,"FR2023-05-05 00:00:0013:59Cory 1052023-01-17 00:00:0011:00"
30601,"FR2023-05-05 00:00:0013:59Cory 1052023-01-17 00:00:0011:00"
28979,"FR2023-05-05 00:00:0013:59Cory 1252023-01-17 00:00:0011:00"
28961,"FR2023-05-05 00:00:0013:59Cory 1402023-01-17 00:00:0011:00"
14325,"FR2023-05-05 00:00:0013:59Cory 2372023-01-17 00:00:0013:00"
19345,"FR2023-05-05 00:00:0013:59Cory 2412023-01-17 00:00:0013:00"
23428,"FR2023-05-05 00:00:0013:59Cory 2472023-01-17 00:00:0012:00"
30780,"FR2023-05-05 00:00:0013:59Cory 2852023-01-17 00:00:0012:00"
27382,"FR2023-05-05 00:00:0013:59Cory 540AB2023-01-17 00:00:0012:00"
29348,"FR2023-05-05 00:00:0013:59Cory 540AB2023-01-17 00:00:0012:00"
28734,"FR2023-05-05 00:00:0013:59Davis 5022023-01-17 00:00:0013:00"
22133,"FR2023-05-05 00:00:0013:59Dwinelle 1052023-01-17 00:00:0013:00"
29169,"FR2023-05-05 00:00:0013:59Dwinelle 1822023-01-17 00:00:0013:00"
31827,"FR2023-05-05 00:00:0013:59Dwinelle 1892023-01-17 00:00:0013:00"
33065,"FR2023-05-05 00:00:0013:59Dwinelle 2092023-01-17 00:00:0013:00"
33065,"FR2023-05-05 00:00:0013:59Dwinelle 2092023-01-17 00:00:0013:00"
23883,"FR2023-05-05 00:00:0013:59Dwinelle 2232023-01-17 00:00:0013:00"
31829,"FR2023-05-05 00:00:0013:59Dwinelle 2332023-01-17 00:00:0013:00"
24064,"FR2023-05-05 00:00:0013:59Dwinelle 53352023-01-17 00:00:0013:00"
27334,"FR2023-05-05 00:00:0013:59Dwinelle 53352023-01-17 00:00:0013:00"
23301,"FR2023-05-05 00:00:0013:59Dwinelle 792023-01-17 00:00:0012:00"
21788,"FR2023-05-05 00:00:0013:59Dwinelle 832023-01-17 00:00:0013:00"
31551,"FR2023-05-05 00:00:0013:59Etcheverry 31102023-01-17 00:00:0013:00"
25561,"FR2023-05-05 00:00:0013:59Etcheverry 31112023-01-17 00:00:0013:00"
25563,"FR2023-05-05 00:00:0013:59Etcheverry 31132023-01-17 00:00:0013:00"
25672,"FR2023-05-05 00:00:0013:59Evans 3342023-01-17 00:00:0012:00"
25675,"FR2023-05-05 00:00:0013:59Evans 3342023-01-17 00:00:0012:00"
25828,"FR2023-05-05 00:00:0013:59Evans 3422023-01-17 00:00:0013:00"
23326,"FR2023-05-05 00:00:0013:59Evans 3442023-01-17 00:00:0012:00"
30259,"FR2023-05-05 00:00:0013:59Evans 552023-01-17 00:00:0013:00"
24986,"FR2023-05-05 00:00:0013:59Evans 6392023-01-17 00:00:0012:00"
27393,"FR2023-05-05 00:00:0013:59Evans 6392023-01-17 00:00:0012:00"
31672,"FR2023-05-05 00:00:0013:59Evans 712023-01-17 00:00:0013:00"
31681,"FR2023-05-05 00:00:0013:59Evans 712023-01-17 00:00:0013:00"
24506,"FR2023-05-05 00:00:0013:59Evans 72023-01-17 00:00:0013:00"
21285,"FR2023-05-05 00:00:0013:59Evans 812023-01-17 00:00:0013:00"
23450,"FR2023-05-05 00:00:0013:59Evans 812023-01-17 00:00:0013:00"
23524,"FR2023-05-05 00:00:0013:59Genetics & Plant Bio 1032023-01-17 00:00:0013:00"
22321,"FR2023-05-05 00:00:0013:59Genetics & Plant Bio 1042023-01-17 00:00:0013:00"
30241,"FR2023-05-05 00:00:0013:59Genetics & Plant Bio 1072023-01-17 00:00:0013:00"
32667,"FR2023-05-05 00:00:0013:59Giannini 1412023-01-17 00:00:0013:00"
29164,"FR2023-05-05 00:00:0013:59GSPP 1502023-01-17 00:00:0013:00"
27579,"FR2023-05-05 00:00:0013:59Haviland 122023-01-17 00:00:0013:00"
17450,"FR2023-05-05 00:00:0013:59Haviland 22023-01-17 00:00:0012:00"
17454,"FR2023-05-05 00:00:0013:59Haviland 52023-01-17 00:00:0012:00"
22952,"FR2023-05-05 00:00:0013:59Hearst Field Annex B52023-01-17 00:00:0012:00"
26627,"FR2023-05-05 00:00:0013:59Hearst Gym 2302023-01-17 00:00:0012:00"
19346,"FR2023-05-05 00:00:0013:59Hearst Mining 2902023-01-17 00:00:0012:00"
29071,"FR2023-05-05 00:00:0013:59Hearst Mining 3482023-01-17 00:00:0013:00"
33362,"FR2023-05-05 00:00:0013:59Hesse 452023-01-17 00:00:0013:00"
33652,"FR2023-05-05 00:00:0013:59Hesse 452023-01-17 00:00:0013:00"
28016,"FR2023-05-05 00:00:0013:59Hildebrand B512023-01-17 00:00:0013:00"
23720,"FR2023-05-05 00:00:0013:59Jacobs Hall 102023-01-17 00:00:0013:00"
23727,"FR2023-05-05 00:00:0013:59Jacobs Hall 102023-01-17 00:00:0013:00"
17489,"FR2023-05-05 00:00:0013:59Joan and Sanford I. Weill  2472023-01-17 00:00:0013:00"
25557,"FR2023-05-05 00:00:0013:59Latimer 1022023-01-17 00:00:0013:00"
27862,"FR2023-05-05 00:00:0013:59Moffitt Library 1012023-01-17 00:00:0013:00"
31705,"FR2023-05-05 00:00:0013:59Moffitt Library 1022023-01-17 00:00:0013:00"
25750,"FR2023-05-05 00:00:0013:59Moffitt Library 1042023-01-17 00:00:0013:00"
30976,"FR2023-05-05 00:00:0013:59Moffitt Library 1042023-01-17 00:00:0013:00"
20675,"FR2023-05-05 00:00:0013:59Morgan 1092023-01-17 00:00:0013:00"
22226,"FR2023-05-05 00:00:0013:59Morgan 1092023-01-17 00:00:0013:00"
21796,"FR2023-05-05 00:00:0013:59Morgan 1142023-01-17 00:00:0012:00"
31863,"FR2023-05-05 00:00:0013:59Morrison 1252023-01-17 00:00:0013:00"
33048,"FR2023-05-05 00:00:0013:59Morrison 2552023-01-17 00:00:0013:00"
23307,"FR2023-05-05 00:00:0013:59Mulford 2402023-01-17 00:00:0012:00"
30407,"FR2023-05-05 00:00:0013:59Physics Building 22023-01-17 00:00:0013:00"
20881,"FR2023-05-05 00:00:0013:59Physics Building 32023-01-17 00:00:0012:00"
20881,"FR2023-05-05 00:00:0013:59Physics Building 32023-01-17 00:00:0012:00"
20881,"FR2023-05-05 00:00:0013:59Physics Building 32023-01-17 00:00:0012:00"
24005,"FR2023-05-05 00:00:0013:59Physics Building 42023-01-17 00:00:0013:00"
24007,"FR2023-05-05 00:00:0013:59Physics Building 42023-01-17 00:00:0013:00"
22213,"FR2023-05-05 00:00:0013:59Social Sciences Building 1362023-01-17 00:00:0013:00"
23084,"FR2023-05-05 00:00:0013:59Social Sciences Building 1362023-01-17 00:00:0013:00"
27878,"FR2023-05-05 00:00:0013:59Social Sciences Building 1402023-01-17 00:00:0013:00"
27594,"FR2023-05-05 00:00:0013:59Social Sciences Building 1512023-01-17 00:00:0013:00"
10015,"FR2023-05-05 00:00:0013:59Social Sciences Building 1552023-01-17 00:00:0013:00"
10015,"FR2023-05-05 00:00:0013:59Social Sciences Building 1552023-01-17 00:00:0013:00"
30256,"FR2023-05-05 00:00:0013:59Social Sciences Building 1742023-01-17 00:00:0013:00"
30953,"FR2023-05-05 00:00:0013:59Social Sciences Building 1852023-01-17 00:00:0013:00"
28257,"FR2023-05-05 00:00:0013:59Soda 3062023-01-17 00:00:0012:30"
29279,"FR2023-05-05 00:00:0013:59Soda 3102023-01-17 00:00:0013:00"
31175,"FR2023-05-05 00:00:0013:59Soda 3102023-01-17 00:00:0013:00"
28261,"FR2023-05-05 00:00:0013:59Soda 3202023-01-17 00:00:0012:30"
19988,"FR2023-05-05 00:00:0013:59South Hall 2022023-01-17 00:00:0013:00"
23302,"FR2023-05-05 00:00:0013:59Stanley 1792023-01-17 00:00:0012:00"
29241,"FR2023-05-05 00:00:0013:59Tan 1802023-01-17 00:00:0013:00"
22290,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20302023-01-17 00:00:0013:00"
31288,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20322023-01-17 00:00:0013:00"
31312,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20382023-01-17 00:00:0013:00"
20542,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20402023-01-17 00:00:0012:00"
26840,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20402023-01-17 00:00:0012:00"
31351,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20622023-01-17 00:00:0013:00"
31321,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20662023-01-17 00:00:0013:00"
30657,"FR2023-05-05 00:00:0013:59Valley Life Sciences 20702023-01-17 00:00:0013:00"
25819,"FR2023-05-05 00:00:0013:59Valley Life Sciences 30192023-01-17 00:00:0012:00"
31673,"FR2023-05-05 00:00:0013:59Wheeler 1062023-01-17 00:00:0013:00"
31682,"FR2023-05-05 00:00:0013:59Wheeler 1062023-01-17 00:00:0013:00"
28484,"FR2023-05-05 00:00:0013:59Wheeler 1082023-01-17 00:00:0013:00"
30936,"FR2023-05-05 00:00:0013:59Wheeler 1222023-01-17 00:00:0013:00"
26717,"FR2023-05-05 00:00:0013:59Wheeler 1302023-01-17 00:00:0012:00"
21862,"FR2023-05-05 00:00:0013:59Wheeler 1502023-01-17 00:00:0012:00"
29710,"FR2023-05-05 00:00:0013:59Wheeler 1502023-01-17 00:00:0012:00"
32658,"FR2023-05-05 00:00:0013:59Wheeler 2002023-01-17 00:00:0013:00"
27410,"FR2023-05-05 00:00:0013:59Wheeler 202023-01-17 00:00:0012:00"
25559,"FR2023-05-05 00:00:0013:59Wheeler 2022023-01-17 00:00:0013:00"
27087,"FR2023-05-05 00:00:0013:59Wheeler 2102023-01-17 00:00:0013:00"
32654,"FR2023-05-05 00:00:0013:59Wheeler 2122023-01-17 00:00:0013:00"
32808,"FR2023-05-05 00:00:0013:59Wheeler 2202023-01-17 00:00:0013:00"
30949,"FR2023-05-05 00:00:0013:59Wheeler 2242023-01-17 00:00:0013:00"
28471,"FR2023-05-05 00:00:0013:59Wheeler 302023-01-17 00:00:0013:00"
32662,"FR2023-05-05 00:00:0013:59Wurster 1012023-01-17 00:00:0013:00"
23224,"FR2023-05-05 00:00:0014:59Barker 1012023-01-17 00:00:0013:00"
25344,"FR2023-05-05 00:00:0014:59Barker 1102023-01-17 00:00:0014:00"
28656,"FR2023-05-05 00:00:0014:59Birge 502023-01-17 00:00:0013:00"
21095,"FR2023-05-05 00:00:0014:59Campbell Hall 1312023-01-17 00:00:0014:00"
22905,"FR2023-05-05 00:00:0014:59Campbell Hall 1312023-01-17 00:00:0014:00"
